stop_id,stop_code,stop_name,stop_desc,platform_code,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
2790,2790,PEARSON AV / WESTWOOD LANE,,,43.84312,-79.43757,1,,0,,,1
2791,2791,PEARSON AV / ROOSEVELT DR,,,43.841202,-79.437037,1,,0,,,1
2792,2792,PEARSON AV / GARDEN AV,,,43.838049,-79.436466,1,,0,,,1
2793,2793,GARDEN AV STOP # 2793,,,43.837347,-79.439183,1,,0,,,1
2794,2794,HUNTERS POINT DR / OLD SURREY LANE,,,43.836112,-79.441343,1,,0,,,1
2795,2795,HUNTERS POINT DR / TIFFANY GATE,,,43.83448,-79.440651,1,,0,,,1
2796,2796,HUNTERS POINT DR / HIGHWAY 7,,,43.83268,-79.439924,1,,0,,,1
2797,2797,HUNTERS POINT DR / LANGSTAFF RD,,,43.833162,-79.440029,1,,0,,,1
2798,2798,HUNTERS POINT DR / TIFFANY GATE,,,43.834282,-79.440445,1,,0,,,1
2799,2799,HUNTERS POINT DR / GARDEN AV,,,43.836684,-79.441342,1,,0,,,1
2800,2800,GARDEN AV / FAIRVIEW AV,,,43.837812,-79.436545,1,,0,,,2
2801,2801,GARDEN AV / YONGE ST,,,43.8391,-79.430101,1,,0,,,2
2802,2802,GARDEN AV / YONGE ST,,,43.839232,-79.430269,1,,0,,,1
2803,2803,GARDEN AV / PEARSON AV,,,43.837963,-79.436214,1,,0,,,1
2804,2804,PEARSON AV / ROOSEVELT DR,,,43.840946,-79.436835,1,,0,,,1
2805,2805,PEARSON AV / WESTWOOD LANE,,,43.842926,-79.437352,1,,0,,,1
2806,2806,PEARSON AV / SCOTT DR,,,43.844814,-79.438092,1,,0,,,1
2807,2807,PEARSON AV / EDGAR AV,,,43.84692,-79.438091,1,,0,,,2
2808,2808,EDGAR AV STOP # 2808,,,43.84663,-79.440083,1,,0,,,1
2809,2809,EDGAR AV / AVENUE RD,,,43.845938,-79.443551,1,,0,,,1
2810,2810,AVENUE RD / OAK AV,,,43.847395,-79.444146,1,,0,,,1
2811,2811,KERSEY CRES / YONGEHURST RD,KERSEY CRES & YONGEHURST DR,,43.860459,-79.445533,1,,0,,,2
2812,2812,KERSEY CRES / MAY AV,,,43.86243,-79.446245,1,,0,,,2
2813,2813,KERSEY CRES / DON HEAD VILLAGE BLVD,,,43.864496,-79.446993,1,,0,,,2
2814,2814,KERSEY CRES / HARDING BLVD,,,43.86715,-79.445548,1,,0,,,2
2817,2817,TRENCH ST / RICHMOND ST,,,43.873738,-79.45066,1,,0,,,1
2818,2818,TRENCH ST / MILL ST,,,43.875799,-79.45123,1,,0,,,2
2908,2908,16TH AV / STRATHEARN AV,,,43.858649,-79.403154,1,,0,,,1
2909,2909,16TH AV / VALLEYMEDE DR,,,43.860144,-79.396414,1,,0,,,1
2910,2910,16TH AV / GRANTON DR,,,43.861649,-79.389549,1,,0,,,1
2911,2911,16TH AV / LESLIE ST,,,43.862243,-79.387236,1,,0,,,1
2917,2917,WEST BEAVER CREEK RD / WERTHEIM CRT,,,43.845184,-79.387067,1,,0,,,2
2918,2918,COMMERCE VALLEY DR / HIGHWAY 7,,,43.842921,-79.386451,1,,0,,,1
2919,2919,COMMERCE VALLEY DR STOP # 2919,,,43.841869,-79.384588,1,,0,,,1
2920,2920,EAST BEAVER CREEK RD / HIGHWAY 7,,,43.846134,-79.378186,1,,0,,,1
2954,2954,DON HEAD VILLAGE BLVD / O'CONNOR CR,DON HEAD VILLAGE BLVD & O'CONNOR CRES,,43.866032,-79.457414,1,,0,,,1
2955,2955,DON HEAD VILLAGE BLVD / HOUSEMAN CR,DON HEAD VILLAGE BLVD & HOUSEMAN CRES,,43.864769,-79.456345,1,,0,,,1
2956,2956,MCCALLUM DR / TOMLIN CRES,,,43.863773,-79.455725,1,,0,,,2
2957,2957,MCCALLUM DR / TOMLIN CRES,,,43.863184,-79.458043,1,,0,,,2
2958,2958,MCCALLUM DR / HART ST,,,43.862155,-79.459836,1,,0,,,1
2979,2979,16TH AV / ALFRED PATERSON DR,,,43.897133,-79.242724,1,,0,,,1
2980,2980,16TH AV / SWAN LAKE BLVD,,,43.89538,-79.250078,1,,0,,,1
2981,2981,16TH AV / KENNEDY RD,,,43.879274,-79.314497,1,,0,,,1
2982,2982,16TH AV / LONGWATER CHASE,,,43.880106,-79.310845,1,,0,,,1
2983,2983,16TH AV / LONGWATER CHASE,,,43.881573,-79.304424,1,,0,,,1
2984,2984,16TH AV / SHORTHILL DR,,,43.882677,-79.299615,1,,0,,,1
2985,2985,16TH AV / SARATOGA RD,,,43.883978,-79.293919,1,,0,,,1
2986,2986,16TH AV / MCCOWAN RD,,,43.885051,-79.289249,1,,0,,,1
2987,2987,16TH AV / CAIRNS DR,,,43.887445,-79.280474,1,,0,,,1
2988,2988,16TH AV / STONE MASON DR,,,43.888994,-79.273825,1,,0,,,1
2989,2989,16TH AV / QUARRY STONE DR,,,43.890163,-79.268945,1,,0,,,1
2990,2990,16TH AV / MAIN ST MARKHAM,,,43.891833,-79.264393,1,,0,,,1
2991,2991,16TH AV / FINCHAM AV,,,43.893121,-79.258838,1,,0,,,2
2992,2992,16TH AV / MINTLEAF GATE,,,43.894936,-79.250827,1,,0,,,1
2993,2993,16TH AV / ALFRED PATERSON DR,,,43.896828,-79.243039,1,,0,,,1
2994,2994,16TH AV / NINTH LINE,,,43.897507,-79.239886,1,,0,,,1
2995,2995,16TH AV / FINCHAM AV,,,43.893399,-79.258402,1,,0,,,1
2996,2996,16TH AV / HIGHWAY 48,,,43.892147,-79.263777,1,,0,,,1
2998,2998,16TH AV / MINGAY AV,,,43.889366,-79.273328,1,,0,,,2
2999,2999,16TH AV / ROY RAINEY AV,,,43.887836,-79.279855,1,,0,,,1
3000,3000,16TH AV / MCCOWAN RD,,,43.885446,-79.28854,1,,0,,,1
3001,3001,16TH AV / STONEBRIDGE DR,,,43.884331,-79.293463,1,,0,,,1
3002,3002,16TH AV / THE BRIDLE WALK,,,43.88305,-79.299055,1,,0,,,1
3003,3003,16TH AV / WILLIAM BERCZY BLVD,,,43.881926,-79.303697,1,,0,,,1
3004,3004,16TH AV / HARBORD ST,,,43.880445,-79.310168,1,,0,,,2
3005,3005,16TH AV / KENNEDY RD,,,43.879645,-79.313892,1,,0,,,1
3006,3006,16TH AV / NORMANDALE RD,,,43.878027,-79.321309,1,,0,,,2
3007,3007,16TH AV / NORMANDALE RD,,,43.876847,-79.326604,1,,0,,,1
3008,3008,16TH AV / COUNTRY ESTATES DR,,,43.875608,-79.331888,1,,0,,,2
3009,3009,16TH AV / WARDEN AV,,,43.874148,-79.338317,1,,0,,,1
3010,3010,16TH AV / NUFIELD GATE,,,43.87241,-79.342901,1,,0,,,1
3011,3011,16TH AV / VILLAGE GATE DR,,,43.871292,-79.347823,1,,0,,,1
3012,3012,16TH AV / RODICK RD,,,43.870281,-79.352193,1,,0,,,1
3013,3013,16TH AV / TOWNSON RD,,,43.869215,-79.357024,1,,0,,,1
3014,3014,16TH AV / WOODBINE AV,,,43.868078,-79.362423,1,,0,,,2
3017,3017,16TH AV / VOGELL RD,,,43.86391,-79.381507,1,,0,,,1
3018,3018,16TH AV / LESLIE ST,,,43.862673,-79.386546,1,,0,,,1
3019,3019,16TH AV / DEWBOURNE AV,,,43.86172,-79.390447,1,,0,,,1
3020,3020,16TH AV / SPADINA RD,,,43.860576,-79.395588,1,,0,,,1
3021,3021,16TH AV / STRATHEARN AV,,,43.859024,-79.40249,1,,0,,,1
3023,3023,16TH AV / FERN AV,,,43.856802,-79.416038,1,,0,,,1
3024,3024,16TH AV / ELM AV,,,43.855699,-79.421105,1,,0,,,1
3025,3025,16TH AV / BERWICK CRES,,,43.855157,-79.423587,1,,0,,,1
3026,3026,16TH AV / YONGE ST,,,43.85327,-79.43261,1,,0,,,1
3031,3031,RUTHERFORD RD / SWEETRIVER BLVD,,,43.829518,-79.538856,1,,0,,,1
3033,3033,RUTHERFORD RD / FOSSIL HILL RD,,,43.825296,-79.562378,1,,0,,,1
3043,3043,RUTHERFORD RD / FOSSIL HILL RD,,,43.824944,-79.563054,1,,0,,,1
3047,3047,DAVOS RD / LUCERNE DR,,,43.833704,-79.561871,1,,0,,,1
3048,3048,DAVOS RD / WESTON RD,,,43.834217,-79.559136,1,,0,,,1
3056,3056,RUTHERFORD RD / SWEETRIVER BLVD,,,43.829052,-79.539777,1,,0,,,1
3058,3058,RUTHERFORD RD / JANE ST,,,43.830632,-79.533053,1,,0,,,1
3059,3059,RUTHERFORD RD / CREDITSTONE RD,,,43.833247,-79.522334,1,,0,,,1
3063,3063,RUTHERFORD RD / THORNHILL WOODS DR,,,43.845105,-79.470598,1,,0,,,1
3065,3065,CARRVILLE RD / MYERS BLVD,,,43.849655,-79.448581,1,,0,,,1
3066,3066,CARRVILLE RD / AVENUE RD,,,43.850264,-79.445704,1,,0,,,1
3067,3067,CARRVILLE RD / PLAISANCE RD,,,43.851441,-79.440159,1,,0,,,1
3068,3068,CARRVILLE RD STOP # 3068,,,43.852371,-79.435673,1,,0,,,1
3069,3069,CARRVILLE RD / YONGE ST,,,43.852814,-79.433448,1,,0,,,1
3070,3070,16TH AV STOP # 3070,,,43.853213,-79.431741,1,,0,,,1
3071,3071,16TH AV / RED MAPLE RD,,,43.85461,-79.425889,1,,0,,,1
3072,3072,16TH AV / BERWICK CRES,,,43.854918,-79.423976,1,,0,,,1
3073,3073,16TH AV / ELM AV,,,43.855354,-79.421689,1,,0,,,1
3074,3074,16TH AV / FERN AV,,,43.856521,-79.416426,1,,0,,,2
3075,3075,16TH AV / BAYVIEW AV,,,43.857634,-79.411293,1,,0,,,1
3077,3077,16TH AV / CACHET WOODS CRT,,,43.866355,-79.37022,1,,0,,,1
3078,3078,16TH AV / WOODBINE AV,,,43.86772,-79.363112,1,,0,,,1
3079,3079,16TH AV / BUTTONFIELD RD,,,43.868847,-79.35751,1,,0,,,1
3080,3080,16TH AV / RODICK RD,,,43.869915,-79.352826,1,,0,,,1
3081,3081,16TH AV / GREYSTONE RD,,,43.870963,-79.348308,1,,0,,,2
3082,3082,16TH AV / LOCKRIDGE AV,,,43.872084,-79.343303,1,,0,,,1
3083,3083,16TH AV / WARDEN AV,,,43.873763,-79.339006,1,,0,,,1
3084,3084,16TH AV / VILLAGE PKWY,,,43.875314,-79.332325,1,,0,,,1
3085,3085,16TH AV / NORMANDALE RD,,,43.876502,-79.32702,1,,0,,,2
3086,3086,16TH AV / NORMANDALE RD,,,43.877689,-79.321988,1,,0,,,1
3111,3111,MCCOWAN RD / SOUTHDALE DR,,,43.865022,-79.284126,1,,0,,,1
3112,3112,MCCOWAN RD / SOUTH UNIONVILLE AV,,,43.861045,-79.283167,1,,0,,,2
3117,3117,MARKHAM RD / NEW DELHI DR,,,43.847631,-79.253439,1,,0,,,1
3118,3118,MARKHAM RD / KIRKHAM DR,,,43.851073,-79.254259,1,,0,,,1
3119,3119,MARKHAM RD STOP # 3119,,,43.853275,-79.254791,1,,0,,,1
3124,3124,MAIN ST MARKHAM / THOMSON CRT,,,43.874871,-79.259993,1,,0,,,1
3139,3139,MARKHAM RD STOP # 3139,,,43.853693,-79.255242,1,,0,,,1
3140,3140,MARKHAM RD / HIGHGLEN AV,,,43.851515,-79.254722,1,,0,,,2
3141,3141,MARKHAM RD / GOLDEN AV,,,43.848047,-79.253878,1,,0,,,1
3142,3142,MARKHAM RD / DENISON ST,,,43.844648,-79.253051,1,,0,,,2
3154,3154,WARDEN AV / HIGHWAY 7,,,43.856002,-79.334172,1,,0,,,1
3155,3155,WARDEN AV / CLEGG RD,,,43.853649,-79.333522,1,,0,,,1
3157,3157,WARDEN AV / ENTERPRISE BLVD,,,43.848745,-79.332221,1,,0,,,1
3169,3169,WARDEN AV / ENTERPRISE BLVD,,,43.848329,-79.331627,1,,0,,,1
3191,3191,COMMERCE VALLEY DR STOP # 3191,,,43.842311,-79.385318,1,,0,,,2
3192,3192,COMMERCE VALLEY DR / HIGHWAY 7,,,43.843154,-79.386364,1,,0,,,1
3202,3202,HAZELTON AV / WINTER CREEK CRES,,,43.89187,-79.36526,1,,0,,,2
3203,3203,HAZELTON AV / CASTLEVIEW CRES,,,43.889548,-79.362932,1,,0,,,2
3204,3204,HILLMOUNT RD STOP # 3204,,,43.875692,-79.374667,1,,0,,,2
3205,3205,HILLMOUNT RD STOP # 3205,,,43.879652,-79.376019,1,,0,,,2
3206,3206,HILLMOUNT RD / MARKLAND ST,,,43.880705,-79.373417,1,,0,,,1
3211,3211,RENFREW DR / HOOPER RD,,,43.858422,-79.362471,1,,0,,,2
3212,3212,RENFREW DR / VALLEYWOOD DR,,,43.856428,-79.361693,1,,0,,,1
3213,3213,VALLEYWOOD DR / ALLSTATE PKWY,,,43.85415,-79.366978,1,,0,,,2
3214,3214,ALLSTATE PKWY / CENTURIAN DR,,,43.851836,-79.367102,1,,0,,,2
3215,3215,EAST VALHALLA DR / HIGHWAY 7,,,43.847806,-79.364187,1,,0,,,2
3216,3216,COCHRANE DR / COCHRANE DR,,,43.847329,-79.360976,1,,0,,,1
5855,5855,NINTH LINE STOP # 5855,,,43.925651,-79.246719,1,,0,,,2
3218,3218,FRONTENAC DR STOP # 3218,,,43.851153,-79.361944,1,,0,,,2
3219,3219,CENTURIAN DR / FRONTENAC DR,,,43.852416,-79.36371,1,,0,,,2
3220,3220,CENTURIAN DR / ALLSTATE PKWY,,,43.851761,-79.366642,1,,0,,,2
3221,3221,COCHRANE DR / EAST VALHALLA DR,,,43.846326,-79.364429,1,,0,,,2
3222,3222,COCHRANE DR STOP # 3222,,,43.84485,-79.36632,1,,0,,,2
3223,3223,COCHRANE DR STOP # 3223,,,43.843354,-79.364935,1,,0,,,2
3224,3224,COCHRANE DR STOP # 3224,,,43.843118,-79.362305,1,,0,,,2
3225,3225,COCHRANE DR STOP # 3225,,,43.843403,-79.360273,1,,0,,,2
3226,3226,COCHRANE DR / LANARK RD,,,43.845213,-79.35907,1,,0,,,1
3227,3227,LANARK RD / WOODBINE AV,,,43.845756,-79.357463,1,,0,,,2
3228,3228,LANARK RD / WOODBINE AV,,,43.845783,-79.357935,1,,0,,,2
3229,3229,COCHRANE DR STOP # 3229,,,43.843493,-79.360337,1,,0,,,2
3230,3230,COCHRANE DR STOP # 3230,,,43.843235,-79.362132,1,,0,,,2
3231,3231,COCHRANE DR STOP # 3231,,,43.843518,-79.365022,1,,0,,,1
3232,3232,COCHRANE DR STOP # 3232,,,43.844796,-79.366134,1,,0,,,1
3233,3233,COCHRANE DR / EAST VALHALLA DR,,,43.84638,-79.363746,1,,0,,,1
3234,3234,ALLSTATE PKWY / VALLEYWOOD DR,,,43.853717,-79.36776,1,,0,,,2
3235,3235,VALLEYWOOD DR STOP # 3235,,,43.854408,-79.365364,1,,0,,,2
3236,3236,VALLEYWOOD DR STOP # 3236,,,43.854787,-79.363704,1,,0,,,2
3238,3238,VALLEYWOOD DR / RENFREW DR,,,43.855908,-79.362015,1,,0,,,1
3240,3240,HOOPER RD / WOODBINE AV,,,43.859232,-79.36144,1,,0,,,1
3241,3241,WOODBINE AV / RIVIERA DR,,,43.830119,-79.352756,1,,0,,,1
3261,3261,WOODBINE AV / 14TH AV,,,43.831433,-79.353133,1,,0,,,1
3262,3262,WOODBINE AV / SHIELDS CRT,,,43.835338,-79.354166,1,,0,,,1
3263,3263,WOODBINE AV / 14TH AV,,,43.831869,-79.353594,1,,0,,,1
3264,3264,WOODBINE AV / JOHN ST,,,43.825433,-79.35187,1,,0,,,1
3265,3265,VICTORIA PARK AV / STEELES AV,,,43.816952,-79.341823,1,,0,,,1
3268,3268,VICTORIA PARK AV / TELSON RD,,,43.819458,-79.343213,1,,0,,,1
3272,3272,WOODBINE AV / ESNA PARK DR,,,43.825126,-79.351427,1,,0,,,1
3315,3315,VAUGHAN MILLS TERMINAL PLATFORM 3,,3,43.827276,-79.534178,1,,0,19,,1
3321,3321,VAUGHAN MILLS TERMINAL PLATFORM 7,,7,43.827009,-79.533949,1,,0,19,,1
3333,3333,RUTHERFORD GO STATION PLATFORM 5,,5,43.838647,-79.499377,1,,0,22,,1
3346,3346,VAUGHAN MILLS MALL STOP # 3346,,,43.829163,-79.535601,1,,0,,,2
3887,3887,CONFEDERATION PKWY / DUFFERIN HILL,CONFEDERATION PKWY & DUFFERIN HILL DR,,43.837798,-79.491651,1,,0,,,1
3888,3888,CONFEDERATION PKWY / TEN OAKS BLVD,,,43.83639,-79.492202,1,,0,,,1
3889,3889,TEN OAKS BLVD / FORECASTLE RD,,,43.835275,-79.488069,1,,0,,,1
3890,3890,TEN OAKS BLVD / FOREST RUN BLVD,,,43.835276,-79.485614,1,,0,,,1
3891,3891,TEN OAKS BLVD / DUFFERIN ST,,,43.83573,-79.481691,1,,0,,,1
3892,3892,AUTUMN HILL BLVD / PLEASANT RIDGE A,AUTUMN HILL BLVD & PLEASANT RIDGE AV,,43.836556,-79.475465,1,,0,,,1
3893,3893,AUTUMN HILL BLVD / CHAGALL DR,,,43.836374,-79.471865,1,,0,,,1
3894,3894,AUTUMN HILL BLVD / THORNHILL WOODS,AUTUMN HILL BLVD & THORNHILL WOODS DR,,43.835673,-79.468658,1,,0,,,1
3904,3904,AUTUMN HILL BLVD / SANDWOOD DR,,,43.836479,-79.471802,1,,0,,,1
3905,3905,AUTUMN HILL BLVD / PLEASANT RIDGE A,AUTUMN HILL BLVD & PLEASANT RIDGE AV,,43.83669,-79.475037,1,,0,,,1
3906,3906,TEN OAKS BLVD / DUFFERIN ST,,,43.835804,-79.482683,1,,0,,,1
3907,3907,TEN OAKS BLVD / FOREST RUN BLVD,,,43.835346,-79.48499,1,,0,,,1
3908,3908,TEN OAKS BLVD / FORECASTLE RD,,,43.835348,-79.488109,1,,0,,,1
3910,3910,CONFEDERATION PKWY / DUFFERIN HILL,CONFEDERATION PKWY & DUFFERIN HILL DR,,43.83729,-79.491583,1,,0,,,1
3911,3911,CONFEDERATION PKWY / RUTHERFORD RD,,,43.840146,-79.491953,1,,0,,,1
3971,3971,TIERRA AV / JANE ST,,,43.856999,-79.539611,1,,0,,,1
3972,3972,TIERRA AV / DISCOVERY TRL,,,43.856733,-79.541733,1,,0,,,1
3973,3973,TIERRA AV / JOHN DEISMAN BLVD,,,43.856022,-79.547137,1,,0,,,1
4161,4161,HIGHWAY 7 / SOUTH PARK RD,,,43.840513,-79.398532,1,,0,,,1
4162,4162,HIGHWAY 7 / POND DR,,,43.842582,-79.3896,1,,0,,,1
4163,4163,HIGHWAY 7 / COCHRANE DR,,,43.848961,-79.361786,1,,0,,,1
4164,4164,HIGHWAY 7 / RODICK RD,,,43.852304,-79.346435,1,,0,,,2
4166,4166,HIGHWAY 7 / VERCLAIRE GATE,,,43.856665,-79.329443,1,,0,,,2
4167,4167,HIGHWAY 7 / VILLAGE PKWY,,,43.857719,-79.324775,1,,0,,,2
4171,4171,UNIONVILLE GO STATION PLATFORM 5,,5,43.852154,-79.313954,1,,0,17,,1
4172,4172,UNIONVILLE GO STATION PLATFORM 6,,6,43.852113,-79.314196,1,,0,17,,1
4177,4177,HIGHWAY 7 / SWANSEA RD,,,43.863806,-79.298558,1,,0,,,1
4178,4178,HIGHWAY 7 STOP # 4178,HIGHWAY 7 & MARKVILLE MALL,,43.866113,-79.288545,1,,0,,,2
4179,4179,HIGHWAY 7 / CONSERVATION AV,,,43.868842,-79.277746,1,,0,,,1
4180,4180,HIGHWAY 7 / ROBINSON ST,,,43.870105,-79.272473,1,,0,,,1
9833,9833,HIGHWAY 7 / GALSWORTHY,Highway 7 HIGHWAY 7 & GRANDVIEW BLVD,,43.871371,-79.267082,1,,0,,,1
4182,4182,HIGHWAY 7 / MILNE LANE,,,43.872027,-79.264292,1,,0,,,2
4195,4195,BERNARD TERMINAL PLATFORM 3,,3,43.894543,-79.442098,1,,0,11,,1
4199,4199,BERNARD AV / YONGE ST,,,43.894956,-79.441694,1,,0,,,1
4200,4200,BERNARD AV / YONGE ST,,,43.89517,-79.441622,1,,0,,,1
4202,4202,DON MILLS RD / FRESHMEADOW DR,,,43.809063,-79.35924,4,,0,,,1
4203,4203,DON MILLS RD / CLIFFWOOD RD,,,43.807101,-79.357016,4,,0,,,1
4204,4204,DON MILLS RD / CLIFFWOOD RD,,,43.805007,-79.354906,4,,0,,,1
4205,4205,DON MILLS RD / PEBBLE BYWY,,,43.802539,-79.353481,4,,0,,,1
4206,4206,DON MILLS RD / MCNICOLL AV,,,43.799793,-79.354216,4,,0,,,2
4207,4207,DON MILLS RD / BEDLE AV,,,43.798001,-79.354822,4,,0,,,1
4208,4208,DON MILLS RD / AU LARGE BLVD,,,43.796564,-79.355294,4,,0,,,1
4209,4209,DON MILLS RD / FINCH AV,,,43.792903,-79.354963,4,,0,,,1
4210,4210,DON MILLS RD / SENECA HILL DR,,,43.790394,-79.354292,4,,0,,,2
4211,4211,DON MILLS RD / VAN HORNE AV,,,43.787472,-79.353216,4,,0,,,1
4212,4212,DON MILLS RD / GOODVIEW RD,,,43.78402,-79.353032,4,,0,,,1
4213,4213,DON MILLS RD STOP # 4213,,,43.782346,-79.35234,4,,0,,,1
4215,4215,SHEPPARD AV / DON MILLS RD,,,43.775683,-79.34506,4,,0,,,1
4217,4217,DON MILLS RD / FAIRVIEW MALL DR,,,43.779593,-79.348707,4,,0,,,2
4218,4218,DON MILLS RD / GODSTONE RD,,,43.78272,-79.348945,4,,0,,,1
4219,4219,DON MILLS RD / DEERFORD RD,,,43.7853,-79.350591,4,,0,,,1
4220,4220,DON MILLS RD / VAN HORNE AV,,,43.787264,-79.352814,4,,0,,,2
4221,4221,DON MILLS RD / SENECA HILL DR,,,43.790176,-79.353993,4,,0,,,1
4222,4222,DON MILLS RD / FINCH AV,,,43.792438,-79.354514,4,,0,,,1
4227,4227,DON MILLS RD / SKYMARK DR,,,43.794346,-79.355003,4,,0,,,2
4228,4228,DON MILLS RD / AU LARGE BLVD,,,43.796288,-79.355097,4,,0,,,1
4229,4229,DON MILLS RD / BEDLE AV,,,43.797532,-79.354723,4,,0,,,1
4230,4230,DON MILLS RD / MCNICOLL AV,,,43.799454,-79.354036,4,,0,,,1
4231,4231,DON MILLS RD / MOGUL DR,,,43.802438,-79.353236,4,,0,,,2
4232,4232,DON MILLS RD / CLIFFWOOD RD,,,43.805409,-79.354962,4,,0,,,1
4233,4233,DON MILLS RD / CLIFFWOOD RD,,,43.806968,-79.356644,4,,0,,,1
4234,4234,DON MILLS RD / FRESHMEADOW DR,,,43.808857,-79.358763,4,,0,,,1
4255,4255,HIGH TECH RD / NAHANNI DR,,,43.842451,-79.420176,1,,0,,,1
4256,4256,HIGH TECH RD / SILVER LINDEN DR,,,43.842757,-79.415058,1,,0,,,1
4257,4257,HIGH TECH RD / FERRIS ST,,,43.842623,-79.416696,1,,0,,,1
4298,4298,HIGHWAY 7 / RODICK RD,,,43.852697,-79.345806,1,,0,,,1
4299,4299,HIGHWAY 7 / CHALMERS RD,,,43.840961,-79.398037,1,,0,,,1
4312,4312,DON HEAD VILLAGE BLVD / O'CONNOR CR,DON HEAD VILLAGE BLVD & O'CONNOR CRES,,43.866113,-79.457318,1,,0,,,1
4313,4313,MCCALLUM DR / DON HEAD VILLAGE BLVD,,,43.864316,-79.454957,1,,0,,,2
4330,4330,ELLERY DR / WILLETT CRES,,,43.875901,-79.460349,1,,0,,,1
4332,4332,HIGH TECH RD / FAR NIENTE ST,,,43.844197,-79.411308,1,,0,,,1
4333,4333,REGENT ST / ELGIN MILLS RD,,,43.886842,-79.452059,1,,0,,,1
4334,4334,REGENT ST / OXFORD ST,,,43.88466,-79.451475,1,,0,,,1
4335,4335,REGENT ST / OATLANDS CRES,REGENT ST & OATLAND CRES,,43.881129,-79.450985,1,,0,,,1
4336,4336,REGENT ST / FALKLAND PL,,,43.880399,-79.453652,1,,0,,,1
4337,4337,REGENT ST / ELLSWORTH AV,,,43.880906,-79.456888,1,,0,,,1
4338,4338,REGENT ST / BRIDEWELL CRES,,,43.880494,-79.459067,1,,0,,,1
4339,4339,HIGH TECH RD / NAHANNI DR,,,43.842683,-79.41975,1,,0,,,1
4340,4340,ELLERY DR / WHITE LODGE CRES,,,43.877568,-79.461911,1,,0,,,1
4341,4341,SILVER LINDEN DR / QUETICO DR,,,43.849013,-79.423769,1,,0,,,1
4342,4342,ELLERY DR / HIGHGROVE CRES,,,43.876119,-79.460569,1,,0,,,1
4343,4343,ELLERY DR / WHITE LODGE CRES,,,43.877554,-79.462131,1,,0,,,1
4344,4344,REGENT ST / BAYNARDS LANE,,,43.879029,-79.462375,1,,0,,,1
4345,4345,REGENT ST / BRIDEWELL CRES,,,43.880694,-79.458798,1,,0,,,2
4346,4346,REGENT ST / ELLSWORTH AV,,,43.88098,-79.456523,1,,0,,,1
4347,4347,REGENT ST / GATCOMBE CIR,,,43.880639,-79.45457,1,,0,,,1
4348,4348,REGENT ST / OATLANDS CRES,REGENT ST & OAKLAND CRES,,43.881431,-79.450972,1,,0,,,1
4349,4349,REGENT ST / OXFORD ST,,,43.88496,-79.451736,1,,0,,,2
4350,4350,MCCALLUM DR / BATHURST ST,,,43.861875,-79.461103,1,,0,,,1
4351,4351,REGENT ST / THEOBALDS CIR,,,43.878953,-79.462097,1,,0,,,1
4361,4361,HIGH TECH RD / FERRIS ST,,,43.842809,-79.416281,1,,0,,,1
4362,4362,SILVER LINDEN DR / RED MAPLE RD,,,43.848761,-79.426292,1,,0,,,1
4365,4365,SILVER LINDEN DR / MELVILLE ST,,,43.849247,-79.42057,1,,0,,,1
4366,4366,SILVER LINDEN DR / FROBISHER ST,,,43.849554,-79.418178,1,,0,,,1
4367,4367,SILVER LINDEN DR / YUKON DR,,,43.848537,-79.416167,1,,0,,,1
4368,4368,SILVER LINDEN DR / BANTRY AV,,,43.846648,-79.415687,1,,0,,,1
4371,4371,SILVER LINDEN DR / YUKON DR,,,43.849001,-79.416391,1,,0,,,1
4372,4372,SILVER LINDEN DR / MELVILLE ST,SILVER LINDEN DR & MELLVILLE ST,,43.849045,-79.421219,1,,0,,,1
4373,4373,MAIN ST UNIONVILLE / FRED VARLEY DR,,,43.866209,-79.311395,1,,0,,,1
4394,4394,HIGHWAY 7 / SWANSEA RD,,,43.864113,-79.29815,1,,0,,,1
4398,4398,STONE MASON DR / 16TH AV,,,43.888871,-79.273392,1,,0,,,1
4400,4400,CENTRE ST STOP # 4400,,,43.877515,-79.430827,1,,0,,,1
4401,4401,CENTRE ST STOP # 4401,,,43.877592,-79.430896,1,,0,,,1
4407,4407,MCCALLUM DR / TOMLIN CRES,,,43.862576,-79.45862,1,,0,,,1
4411,4411,AL PALLADINI C.C STOP # 4411,9185-9299 ISLINGTON AV & AL PALLADINI COMMUNITY CENTRE,,43.816642,-79.597969,1,,0,,,1
4427,4427,ELGIN MILLS RD STOP # 4427,,,43.888074,-79.448378,1,,0,,,2
4428,4428,BLOOMINGTON RD / ACADEMY DR,,,43.961294,-79.467437,1,,0,,,1
4429,4429,ELGIN MILLS RD / YONGE ST,,,43.889389,-79.441911,1,,0,,,1
4435,4435,ELGIN MILLS RD / BAYVIEW AV,,,43.893744,-79.41943,1,,0,,,1
4440,4440,ELGIN MILLS RD / SHIRLEY DR,,,43.894439,-79.413244,1,,0,,,1
4442,4442,ELGIN MILLS RD / BAYVIEW AV,,,43.89353,-79.420096,1,,0,,,1
4444,4444,ELGIN MILLS RD / ENFORD RD,,,43.890121,-79.438591,1,,0,,,1
4445,4445,ELGIN MILLS RD / CREEKVIEW AV,,,43.888964,-79.443889,1,,0,,,1
4447,4447,BLOOMINGTON RD / YONGE ST,,,43.962912,-79.459865,1,,0,,,1
